id,LoanNr_ChkDgt,Name,City,State,Bank,BankState,ApprovalDate,ApprovalFY,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,DisbursementDate,DisbursementGross,BalanceGross,Accept,IsFranchise
e73bef1ba5e,5088984003,"TOTAL ID SOLUTIONS,INC.",CLEVELAND,OH,"PNC BANK, NATIONAL ASSOCIATION",IN,2001-12-07,2002,4,1.0,0,0,1,1,N,Y,2002-01-31,65700.0,$0.00 ,1,No
a6284c8c26c,1540575004,Corleones Italian Restaurant,CLEVELAND,OH,U.S. BANK NATIONAL ASSOCIATION,OH,2005-11-15,2006,30,1.0,0,30,0,1,Y,N,2006-01-31,90992.0,$0.00 ,1,No
dd8493ff004,3215064003,"RIDDLE TIRE WAREHOUSE, INC.",SPRINGFIELD,OH,THE HUNTINGTON NATIONAL BANK,OH,1999-09-30,1999,8,1.0,0,0,1,1,N,N,1999-12-31,140500.0,$0.00 ,1,No
22b130c6bfb,4443134007,PAX MEDICAL ASSOCIATES INC,AKRON,OH,FIFTH THIRD BANK,OH,2001-04-13,2001,2,2.0,2,0,1,1,Y,N,2001-06-30,40000.0,$0.00 ,1,No
72caeb49db7,2402255009,"MyTeam, LLC dba OneCall Now",TROY,OH,CALIFORNIA BANK & TRUST,CA,2007-04-18,2007,19,1.0,4,19,0,2,N,N,2007-04-30,100000.0,$0.00 ,1,No
a274fc36667,2929486000,ABC SEAMLESS OF DELAWARE LLC,DELAWARE,OH,THE HUNTINGTON NATIONAL BANK,OH,2007-08-06,2007,10,1.0,0,10,1495,1,N,N,2007-10-31,190000.0,$0.00 ,0,Sí
b9e023681f2,1536875008,James W. Webster,Newark,OH,"PNC BANK, NATIONAL ASSOCIATION",OH,2005-11-10,2006,1,1.0,0,1,0,1,N,N,2005-12-31,45600.0,$0.00 ,1,No
2c53244ab14,2735815009,Country's Odd Balls,Springfield,OH,"PNC BANK, NATIONAL ASSOCIATION",DE,2007-10-01,2008,4,2.0,2,4,0,1,Y,N,2007-10-31,34664.0,$0.00 ,0,No
6602bce265d,1357485003,The Special Touch Dog Wash,WADSWORTH,OH,"FIRSTMERIT BANK, N.A.",OH,2005-06-30,2005,2,2.0,2,0,0,1,N,N,2005-07-31,10000.0,$0.00 ,1,No
9c54e0bb447,3468525004,Stephanie Kaplan DDS Inc.,Cincinnati,OH,FIRST FINAN BANK NATL ASSOC,OH,2009-06-16,2009,7,1.0,0,0,0,1,N,N,2009-09-30,339310.0,$0.00 ,1,No
d9c33e2e408,2733695006,"MLP Construction, LLC",Cincinnati,OH,KEYBANK NATIONAL ASSOCIATION,OH,2007-09-28,2007,1,1.0,0,1,0,1,Y,N,2007-10-31,54775.0,$0.00 ,1,No
b8c1e8ffd4f,2051575008,Jody Alan Gitchel dba Undulate,Newark,OH,THE HUNTINGTON NATIONAL BANK,OH,2006-10-02,2007,0,1.0,0,0,0,1,Y,N,2006-10-31,44046.0,$0.00 ,0,No
28a937d60af,7570784010,WADSWORTH VETERINARY HOSPITAL,WADSWORTH,OH,"READYCAP LENDING, LLC",CA,2004-06-30,2004,3,1.0,0,3,1,1,N,N,2004-07-31,253000.0,$0.00 ,1,No
a49559d38b9,2567875005,Michael J. Reilly dba Reilly R,UPPER ARLNGTN,OH,THE HUNTINGTON NATIONAL BANK,OH,2007-07-12,2007,0,1.0,0,0,0,2,N,N,2007-08-31,25000.0,$0.00 ,0,No
0026d4328a7,4049755003,AccuTech Dental Lab Inc.,Reynoldsburg,OH,THE HUNTINGTON NATIONAL BANK,OH,2010-04-27,2010,11,1.0,4,11,0,1,Y,N,2010-08-01,15000.0,$0.00 ,1,No
4e4d7d9ca01,7669894008,BRAD RUSSO,YOUNGSTOWN,OH,THE HUNTINGTON NATIONAL BANK,OH,2004-08-05,2004,8,1.0,0,0,1,1,N,Y,2004-09-30,71000.0,$0.00 ,0,No
4241a38e2cc,1413124010,MARINELLI MUSIC,BELLAIRE,OH,PROGRESSIVE BANK NATL ASSOC,OH,1997-07-14,1997,1,1.0,0,0,1,0,N,Y,1997-08-31,46500.0,$0.00 ,1,No
2114fa3398e,7949843002,G & S WELDING & FABRICATION,CAREY,OH,1ST CIT. NATL BK OF UPPER SAN,OH,1994-12-30,1995,3,1.0,0,0,1,0,N,Y,1995-01-31,10000.0,$0.00 ,1,No
615504bfd23,7842154003,"FORTRAN GRAPHICS, INC.",CLEVELAND,OH,HOME SAVINGS & LOAN CO OF YOU,OH,2004-09-23,2004,30,2.0,0,0,1,1,N,N,2004-11-30,650000.0,$0.00 ,0,No
d99cd95f120,6002584006,"MRZ ACQUISITION COMPANY, LLC",CINCINNATI,OH,COMERICA BANK,TX,2003-01-08,2003,100,1.0,0,100,1,1,N,N,2003-02-28,1140000.0,$0.00 ,1,No
cbb15c8a76e,4089504007,PURE CLEAN CO,SWANTON,OH,FIFTH THIRD BANK,OH,2000-11-27,2001,4,1.0,0,4,1,1,Y,N,2001-05-31,20000.0,$0.00 ,1,No
e1852bfd92b,2520865005,Distribution Solutions of Ohio,AKRON,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,2007-06-18,2007,50,1.0,0,50,0,1,Y,N,2007-06-30,313402.0,$0.00 ,1,No
0c503be30bf,3340644010,PETS-N-THINGS,KENT,OH,THE HUNTINGTON NATIONAL BANK,OH,1999-11-02,2000,8,1.0,0,0,1,1,N,Y,2000-05-31,60000.0,$0.00 ,1,No
649e6097900,5719994003,MOBILE MENDERS,MENTOR,OH,"PNC BANK, NATIONAL ASSOCIATION",DE,2002-09-24,2002,5,1.0,0,5,1,1,Y,N,2002-11-30,39857.0,$0.00 ,0,No
5f4e7a3892d,1817446000,FINCH HOLDINGS LLC TO BENEFIT,CINCINNATI,OH,UNITED MIDWEST SAVINGS BANK,OH,2006-04-21,2006,7,1.0,0,7,1,1,N,N,2006-05-31,375000.0,$0.00 ,1,No
4bb9d73f7e1,2140876002,COMPOSITE INNOVATIONS INC,CINCINNATI,OH,CENTERBANK,OH,2006-06-12,2006,1,2.0,16,1,1,1,N,N,2006-10-31,100000.0,$0.00 ,1,No
defa6470ad7,1203025002,"AM COMMUNICATION, LTD",GALION,OH,"FIRSTMERIT BANK, N.A.",OH,2005-02-22,2005,18,1.0,0,18,1,2,Y,N,2005-03-31,98591.0,$0.00 ,1,No
1c030074826,7749003003,DIAGNOSTIC INSTRUMENTS INC.,TWINSBURG,OH,"PNC BANK, NATIONAL ASSOCIATION",OH,1994-11-04,1995,4,2.0,0,0,1,0,N,Y,1995-01-31,95000.0,$0.00 ,1,No
46b055ddb5c,5002953009,LAWSON ROESSNER FUNERAL HOME,DEFIANCE,OH,THE HUNTINGTON NATIONAL BANK,OH,1992-09-03,1992,1,1.0,0,0,1,0,N,N,1992-10-31,260000.0,$0.00 ,1,No
0c451b09f3f,9410093008,SALON SOTO/BEAUTY & WELLNESS,MAUMEE,OH,THE HUNTINGTON NATIONAL BANK,OH,1996-07-19,1996,1,2.0,0,0,1,0,N,Y,1996-10-31,35000.0,$0.00 ,1,No
c5a7f6d3f69,9922133000,PEN ENGINEERING AND DESIGN,WADSWORTH,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,1997-01-27,1997,1,2.0,0,0,1,0,N,N,1997-03-31,32169.0,$0.00 ,1,No
dd59532ad97,1095514002,"MAIL BOXES, ETC.",MAINEVILLE,OH,FIFTH THIRD BANK,OH,1997-04-04,1997,2,1.0,0,0,1,0,N,Y,1997-12-31,99000.0,$0.00 ,1,No
618582deac4,5978134008,EASTGATE GRAPHICS,LEBANON,OH,"PNC BANK, NATIONAL ASSOCIATION",OH,2002-12-27,2003,40,1.0,0,40,1,2,N,N,2003-02-28,500000.0,$0.00 ,1,No
2e77a62a84a,4404533010,"WESTERN RESERVE CONTROLS, INC.",AKRON,OH,"PNC BANK, NATIONAL ASSOCIATION",OH,1991-03-15,1991,5,2.0,0,0,1,0,N,N,1991-04-19,750000.0,$0.00 ,1,No
cf2e0872575,4164095001,"ENDRES GATEWAY DENTISTRY, INC.",CINCINNATI,OH,U.S. BANK NATIONAL ASSOCIATION,OH,2010-07-13,2010,5,1.0,1,6,0,1,Y,N,2010-08-01,34581.0,$0.00 ,1,No
337f2ceea77,3919485005,"H&M MACHINE & TOOL, LLC",TOLEDO,OH,CITIZENS BANK NATL ASSOC,RI,2010-02-19,2010,10,2.0,0,10,0,1,Y,N,2010-07-01,123000.0,$0.00 ,1,No
11f068bc185,7980373001,"J. W. DIDADO ELECTRIC, INC.",AKRON,OH,"FIRSTMERIT BANK, N.A.",OH,1995-01-12,1995,9,2.0,0,0,1,0,N,Y,1995-07-31,100000.0,$0.00 ,1,No
73651612ee7,2305765007,"Morone Enterprises, Inc.",Columbus,OH,THE HUNTINGTON NATIONAL BANK,OH,2007-03-01,2007,22,1.0,0,0,0,1,Y,N,2007-05-31,73719.0,$0.00 ,1,No
521b79421a1,9158013003,FIBER REINFORCED PLASTIC/COMPO,COLUMBUS,OH,KEYBANK NATIONAL ASSOCIATION,OH,1996-04-03,1996,12,1.0,0,0,1,0,N,N,1996-04-30,65000.0,$0.00 ,1,No
44d38974b09,1050995009,"LAW TRANSPORTATION, INC.",BURTON,OH,"FIRSTMERIT BANK, N.A.",OH,2004-08-31,2004,2,2.0,0,0,1,2,N,N,2004-09-30,70000.0,$0.00 ,1,No
0573ee0c73d,7059934010,MASTROPIETRO WINERY,BERLIN CENTER,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,2003-12-23,2004,8,1.0,6,2,1,2,N,N,2005-09-30,309900.0,$0.00 ,1,No
688be197fa2,3606384002,KENYON'S STAINED GLASS FACTORY,HILLARD,OH,"KEY DIRECT, A BRANCH OF",OH,2000-02-29,2000,7,2.0,0,0,1,2,N,Y,2000-04-30,134000.0,$0.00 ,1,No
63d4645e398,2300055007,"Cobra Core Motorsports, LLC",Hinckley,OH,KEYBANK NATIONAL ASSOCIATION,OH,2007-02-27,2007,3,2.0,0,3,0,2,Y,N,2007-03-31,50000.0,$0.00 ,1,No
81c19b221db,4947944007,"JB'S COFFEE, INC",MEDINA,OH,"PNC BANK, NATIONAL ASSOCIATION",DE,2001-09-27,2001,7,2.0,0,0,1,2,N,Y,2001-12-31,67000.0,$0.00 ,0,No
4b6fc87ced0,2190354005,PAWS HERE,DAYTON,OH,HOME CITY FED. SAVINGS BK OF S,OH,1998-07-13,1998,42,1.0,0,0,1,0,N,N,1999-04-30,114000.0,$0.00 ,1,No
42f687b4ed5,3022024006,CARDBOARD HEROES INC,BEAVERCREEK,OH,KEYBANK NATIONAL ASSOCIATION,OH,1999-06-21,1999,16,1.0,5,16,1,1,N,N,1999-06-30,150000.0,$0.00 ,1,No
60bd9003081,5531204009,DUNHAM TIRE & AUTOMOTIVE SRVC,MAPLE HEIGHTS,OH,"FIRSTMERIT BANK, N.A.",OH,2002-07-16,2002,3,1.0,0,0,1,1,N,Y,2002-08-31,55000.0,$0.00 ,0,No
4c87230c1ac,3639775004,Fritz-Rumer,COLUMBUS,OH,FIRST MERCHANTS BANK NATL ASSO,IN,2009-09-17,2009,48,1.0,2,48,0,1,N,N,2009-10-01,35000.0,$0.00 ,1,No
bf66073db52,8815404005,ANDREW B WADE DDS MS,COLUMBUS,OH,THE HUNTINGTON NATIONAL BANK,OH,2005-04-25,2005,11,1.0,0,0,1,1,N,N,2005-05-31,773000.0,$0.00 ,1,No
c2b163b3532,2046355007,Matthew Freese,New Carlisle,OH,"PNC BANK, NATIONAL ASSOCIATION",DE,2006-09-28,2006,2,2.0,0,2,0,2,Y,N,2006-10-31,20000.0,$0.00 ,1,No
82c2b894d84,2991915003,JODY S COOK  DBA  Coconut Cove,DAYTON,OH,CAPITAL ONE NATL ASSOC,VA,2008-03-10,2008,1,1.0,0,1,0,1,Y,N,2008-03-31,39365.0,$0.00 ,1,No
cd9ede506bc,7238114006,GREAT CLIPS,EUCLID,OH,THE HUNTINGTON NATIONAL BANK,OH,2004-03-04,2004,10,2.0,0,10,35706,1,Y,N,2004-05-31,74891.0,$0.00 ,1,Sí
d79a3be7239,3323833010,"VICTORY TUBE COMPANY, INC.",CUYAHOGA HEIGHTS,OH,GROWTH CAPITAL CORP.,OH,1988-10-27,1989,41,1.0,10,31,0,0,N,N,1989-02-15,518000.0,$0.00 ,1,No
f535280e91c,8917853005,NOBLE FINISHING COMPANY,CINCINNATI,OH,HAMILTON CNTY DEVEL COMPANY IN,OH,1996-01-11,1996,6,1.0,2,0,1,0,N,N,1996-09-11,64000.0,$0.00 ,1,No
9f892692478,6310703000,"VAPOR SYSTEMS TECHNOLOGIES,INC",DAYTON,OH,"PNC BANK, NATIONAL ASSOCIATION",OH,1994-03-08,1994,17,1.0,0,0,1,0,N,N,1994-07-31,227000.0,$0.00 ,1,No
e126a032cd7,3033175007,The Chimney Guys,Columbus,OH,KEYBANK NATIONAL ASSOCIATION,OH,2008-04-03,2008,4,1.0,2,4,0,1,Y,N,2008-04-30,39718.0,$0.00 ,1,No
e75cb3b6453,2791285010,"Keller Chiropractic, LLC",Toledo,OH,KEYBANK NATIONAL ASSOCIATION,OH,2007-11-02,2008,2,1.0,0,2,0,1,N,N,2007-11-30,61000.0,$0.00 ,1,No
1d652876074,5692364001,PERFECTION CONNECTION LLC,CLEVES,OH,"PNC BANK, NATIONAL ASSOCIATION",DE,2002-09-13,2002,4,1.0,0,4,1,1,N,N,2002-10-31,30000.0,$0.00 ,1,No
f5e4a5de597,4939313010,VET ONE,COLUMBUS,OH,"PNC BANK, NATIONAL ASSOCIATION",OH,1992-07-22,1992,6,1.0,0,0,1,0,N,N,1993-01-31,60000.0,$0.00 ,1,No
a2f7acd632b,1265425010,BACK STREET PERFORMANCE LLC,MEDINA,OH,CITIZENS BANK NATL ASSOC,RI,2005-04-12,2005,1,1.0,0,1,1,2,N,N,2005-05-31,40000.0,$0.00 ,1,No
83ec9c0525c,2106804007,"MOBILE OPHTHALMIC SVCS, INC.",CHARDON,OH,GEAUGA SAVINGS BANK,OH,1998-06-03,1998,2,2.0,0,0,1,0,N,Y,1998-07-31,70000.0,$0.00 ,0,No
d12add92030,7860273001,"ADANAC INDUSTRIES, INC.",WILLOUGHBY,OH,NATL BK & TR CO,OH,1994-12-01,1995,11,1.0,0,0,1,0,N,N,1995-01-31,250000.0,$0.00 ,1,No
3df220631e1,1211455002,"PBJ ON TOAST, INC. DBA TOWN CR",BARBERTON,OH,CITIZENS BANK NATL ASSOC,RI,2005-03-01,2005,30,1.0,0,30,1,1,Y,N,2005-08-31,13974.0,$0.00 ,0,No
835c955fedd,8749554005,"SOFT FURNISHINGS, LTD",NEWARK,OH,CENTURY NATL BANK A DIVISION O,OH,2005-03-30,2005,2,1.0,0,0,1,1,N,N,2005-04-30,55000.0,$0.00 ,0,No
c9044088fce,3461214006,"ROYER TECHNOLOGIES, INC.",SPRINGBORO,OH,CERTIFIED DEVEL CORP - WARREN,OH,1999-12-10,2000,12,1.0,4,0,1,2,N,N,2000-06-14,101000.0,$0.00 ,1,No
eb6e13885ec,3036485001,Barbarossa Welding and Sandbla,SMITHFIELD,OH,U.S. BANK NATIONAL ASSOCIATION,OH,2008-04-07,2008,2,1.0,0,2,0,2,Y,N,2008-05-31,40738.0,$0.00 ,1,No
70723da80f2,6200194008,TASTE AT RIVERSIDE,COLUMBUS,OH,THE HUNTINGTON NATIONAL BANK,OH,2003-03-26,2003,8,2.0,0,8,1,1,N,N,2005-08-31,25000.0,$0.00 ,1,No
8b18b8cb816,4215614007,GYMBOREE PLAY & MUSIC,MEDINA,OH,"PNC BANK, NATIONAL ASSOCIATION",IN,2001-01-17,2001,2,2.0,0,0,36204,1,N,Y,2001-09-30,80646.0,$0.00 ,1,Sí
4290adfc8cb,2354885004,MarinkoHrnjak,Norton,OH,"PNC BANK, NATIONAL ASSOCIATION",DE,2007-03-26,2007,2,1.0,0,2,0,2,N,N,2007-05-31,35400.0,$0.00 ,0,No
fdcf3dac416,8236634010,LEADER ENGINEERING-FABRICATION,NAPOLEON,OH,CITIZENS BANK NATL ASSOC,RI,2004-12-06,2005,33,1.0,0,33,1,2,Y,N,2004-12-31,75400.0,$0.00 ,1,No
86a945b7f6a,2895315000,Stellettie Inc,Dublin,OH,THE HUNTINGTON NATIONAL BANK,OH,2008-01-08,2008,0,1.0,0,0,0,1,Y,N,2008-04-30,26472.0,$0.00 ,1,No
c6a06ed3869,1027615002,"Moriah Publishing, Inc.",BEACHWOOD,OH,"PNC BANK, NATIONAL ASSOCIATION",DE,2004-07-26,2004,7,1.0,0,0,1,1,Y,N,2004-08-31,86551.0,$0.00 ,0,No
608443aa7fb,2494225007,Ristorante LaPlaia LLC,Columbus,OH,THE HUNTINGTON NATIONAL BANK,OH,2007-06-05,2007,0,1.0,0,0,0,1,Y,N,2007-07-31,36967.0,$0.00 ,1,No
33e8bbcaa47,1575685002,"SPINAL HEALTHCARE, INC.",CLEVELAND,OH,CITIZENS BANK NATL ASSOC,RI,2005-12-12,2006,1,2.0,0,1,0,1,Y,N,2005-12-31,25000.0,$0.00 ,0,No
f4c722589f1,3244965008,"Onyx Holdings, LLC",Cleveland,OH,THE HUNTINGTON NATIONAL BANK,OH,2008-10-20,2009,0,1.0,0,0,0,1,Y,N,2008-11-30,49000.0,$0.00 ,1,No
8cca41f8629,3156355002,Bernice Foster dba Bea's Desig,Columbus,OH,THE HUNTINGTON NATIONAL BANK,OH,2008-07-15,2008,0,1.0,0,0,0,1,Y,N,2009-07-31,20000.0,$0.00 ,1,No
731829b8713,1888345006,"Eric D. Henize, DDS",Cincinnati,OH,FIFTH THIRD BANK,OH,2006-06-22,2006,3,1.0,1,3,0,1,N,N,2006-08-31,700000.0,$0.00 ,1,No
bd4949d8439,3051584009,SOLT CORPORATION,REYNOLDSBURG,OH,"PNC BANK, NATIONAL ASSOCIATION",OH,1999-07-07,1999,3,2.0,0,3,1,1,N,N,1999-07-31,255000.0,$0.00 ,1,No
dbe63db5b5f,1125285003,"Entrees On Wheels, Inc.",Strongsville,OH,"PNC BANK, NATIONAL ASSOCIATION",OH,2004-12-10,2005,2,1.0,0,0,1,1,Y,N,2005-01-31,19000.0,$0.00 ,1,No
b69231b61cc,1078705005,Christina Chicoine,Port Clinton,OH,"PNC BANK, NATIONAL ASSOCIATION",DE,2004-10-07,2005,1,1.0,0,0,1,2,Y,N,2004-10-31,45504.0,$0.00 ,0,No
0a19d770b72,2754835010,2 The Salon,Columbus,OH,THE HUNTINGTON NATIONAL BANK,OH,2007-10-12,2008,0,1.0,0,0,0,1,Y,N,2008-01-31,68370.0,$0.00 ,1,No
d810f036910,1396864006,TODD B. WALTERS  D.C.,LANCASTER,OH,WELLS FARGO BANK NATL ASSOC,SD,1997-07-03,1997,10,1.0,0,0,1,0,N,N,1997-08-31,564000.0,$0.00 ,0,No
d64cf8a8fa6,7319774007,DL HUBBELL CONTROLS INC,WALDO,OH,CAPITAL ONE NATL ASSOC,VA,2004-04-01,2004,2,1.0,0,0,1,2,N,Y,2004-05-31,150000.0,$0.00 ,1,No
5221c3e1560,1375625001,"CROSBY, O'BRIEN & ASSOCIATES C",CLEVELAND,OH,CITIZENS BANK NATL ASSOC,RI,2005-07-15,2005,16,1.0,0,16,0,1,Y,N,2005-08-31,100000.0,$0.00 ,0,No
cd9a8f231f9,1697023009,ANTHONY THOMAS CANDY-II (CCDC),COLUMBUS,OH,COMMUNITY CAP. DEVEL CORP,OH,1983-09-23,1983,199,1.0,0,0,0,0,N,N,1984-12-05,252000.0,$0.00 ,1,No
240eda77114,3022496010,EAST REALTY HOLDING LLC AS AN,STOW,OH,WELLS FARGO BANK NATL ASSOC,SD,2007-10-11,2008,8,1.0,2,6,1,1,N,N,2007-11-30,280800.0,$0.00 ,1,No
cbef4524707,1742415000,Iulius D. Seiller and Teofil P,Fairview Park,OH,"PNC BANK, NATIONAL ASSOCIATION",DE,2006-03-31,2006,1,1.0,1,1,0,1,N,N,2006-05-31,37800.0,$0.00 ,1,No
9bc72762580,7638744006,M & M ELECTRIC,WINCHESTER,OH,U.S. BANK NATIONAL ASSOCIATION,OH,2004-07-23,2004,1,1.0,0,1,1,2,Y,N,2004-07-31,20785.0,$0.00 ,1,No
398c3cca43e,3135345000,Target Auto Body,CLEVELAND,OH,HOME LOAN INVEST BANK F.S.B.,RI,2008-06-24,2008,5,1.0,0,5,0,1,N,N,2008-09-30,225000.0,$0.00 ,1,No
afb790c849a,3094636003,TE TEK LLC,WATERFORD,OH,THE HUNTINGTON NATIONAL BANK,OH,2007-12-11,2008,1,1.0,0,1,1,2,N,N,2007-12-31,30000.0,$0.00 ,1,No
a6afce7f711,7951214007,CLARK WATER INC,CANTON,OH,CITIZENS BANK NATL ASSOC,RI,2004-10-18,2005,12,1.0,0,12,1,1,Y,N,2005-01-31,11302.0,$0.00 ,0,No
24cbd4a49f3,8518124008,APPELBAUM PHOTOGRAPHY,COLUMBUS,OH,U.S. BANK NATIONAL ASSOCIATION,OH,2005-01-24,2005,1,1.0,0,1,1,1,Y,N,2005-02-28,71194.0,$0.00 ,1,No
b3e8529d4c3,3695404007,CONSTANCE LTD,SHEFFIELD,OH,THE LORAIN NATIONAL BANK,OH,2000-04-14,2000,2,1.0,3,2,1,1,N,N,2000-05-31,173000.0,$0.00 ,0,No
2bdcd10e9c8,2188064002,"WHITEHOUSE OSTRICH FARM, INC.",BERLIN CENTER,OH,THE CITIZENS SAVINGS BANK,OH,1998-07-10,1998,2,1.0,0,0,1,0,N,N,1998-12-31,176000.0,$0.00 ,1,No
76372dc3171,4681785005,"Oculus Holding Company, LLC",CAMBRIDGE,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,2011-05-12,2011,4,2.0,0,4,0,1,N,N,2011-05-12,169200.0,$0.00 ,1,No
e405b568a15,3965925007,"Denton, Max",Marion,OH,THE HUNTINGTON NATIONAL BANK,OH,2010-03-15,2010,5,1.0,0,5,0,1,Y,N,2010-03-15,50048.0,$0.00 ,1,No
ded9dcf05f1,1204375004,"BROWN SERVICES, LLC",WHEELERSBURG,OH,CAPITAL ONE NATL ASSOC,VA,2005-02-23,2005,7,1.0,5,7,1,2,N,N,2005-03-31,50000.0,$0.00 ,1,No
9a0c97bce9b,2024315005,Dance Plus Ballroom Inc.,Columbus,OH,THE HUNTINGTON NATIONAL BANK,OH,2006-09-19,2006,13,1.0,0,0,0,1,N,N,2006-12-31,25000.0,$0.00 ,1,No
a754360c7d5,4492034008,EAST OF CHICAGO PIZZA,NORWALK,OH,"PNC BANK, NATIONAL ASSOCIATION",OH,2001-05-04,2001,30,1.0,0,30,26556,1,N,N,2001-06-30,254500.0,$0.00 ,1,Sí
417aa4a668d,1944875007,"Servicetime Company, LLC",Cleveland,OH,"PNC BANK, NATIONAL ASSOCIATION",DE,2006-07-31,2006,25,1.0,2,25,0,1,N,N,2006-09-30,37000.0,$0.00 ,1,No
00a3242ea55,1138415004,KAB IN HOME HEALTH CARE SERVIC,CLEVELAND,OH,CITIZENS BANK NATL ASSOC,RI,2004-12-22,2005,1,1.0,0,0,1,1,Y,N,2005-01-31,18396.0,$0.00 ,1,No
5bb1ce1806c,2856224009,"MCLUNEY AUTO AUCTION, INC.",MCLUNEY,OH,NEWTEK SMALL BUS. FINANCE INC.,NY,1999-03-26,1999,16,1.0,0,0,1,0,N,N,2000-03-31,632000.0,$0.00 ,0,No
d01c9c07116,1301965006,MICHAEL COHEN,COLUMBUS,OH,"PNC BANK, NATIONAL ASSOCIATION",OH,2005-05-13,2005,1,1.0,0,1,1,1,Y,N,2005-06-30,20104.0,$0.00 ,1,No
21c02e9b58f,7211013004,"TLG ELECTRONICS, INC.",COLUMBUS,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,1994-06-28,1994,115,1.0,0,0,1,0,N,N,1994-07-31,1000000.0,$0.00 ,1,No
defa87cb8bb,5622375005,CYNTHIA PETERS AND ASSOCIATES,CINCINNATI,OH,U.S. BANK NATIONAL ASSOCIATION,OH,2012-12-07,2013,2,2.0,0,0,0,1,Y,N,2013-01-01,20000.0,$0.00 ,1,No
4cb406124f2,1875325001,Brian S. Murphy,Akron,OH,"PNC BANK, NATIONAL ASSOCIATION",OH,2006-06-15,2006,2,1.0,0,2,0,1,Y,N,2006-06-30,18292.0,$0.00 ,1,No
084bc00f693,8713524005,"TWO CAN DO, INC",COLUMBUS,OH,OHIO STATEWIDE DEVEL CORP,OH,2005-03-17,2005,56,1.0,0,1,1,1,N,N,2005-10-12,681000.0,$0.00 ,1,No
8c649defbc8,1295975001,"CASE PLATING, INC.",LORAIN,OH,CITIZENS BANK NATL ASSOC,RI,2005-05-09,2005,4,1.0,1,5,1,1,Y,N,2005-05-31,158750.0,$0.00 ,1,No
9959f293f9e,1042735001,"Christian Fitness Center, LLC.",Pickerington,OH,"PNC BANK, NATIONAL ASSOCIATION",DE,2004-08-18,2004,1,2.0,0,0,1,1,Y,N,2004-09-30,25867.0,$0.00 ,0,No
d93d879b64e,1040285004,"Anglea Acosta, Inc.",Norton,OH,"PNC BANK, NATIONAL ASSOCIATION",DE,2004-08-13,2004,10,2.0,0,0,1,2,N,N,2004-09-30,20000.0,$0.00 ,1,No
2aa60b4d422,7232414001,QUIZNO'S SUBS,UNIONTOWN,OH,"PNC BANK, NATIONAL ASSOCIATION",DE,2004-03-03,2004,1,2.0,19,1,68020,2,N,N,2004-04-30,150000.0,$0.00 ,0,Sí
7aeff675a9a,8980564000,APEX LIFE,OXFORD,OH,U.S. BANK NATIONAL ASSOCIATION,OH,2005-07-12,2005,1,1.0,0,1,1,2,Y,N,2006-09-30,10000.0,$0.00 ,1,No
160a5293d11,8837273008,"LAMPLIGHT INDUSTRIES, INC.",LORAIN,OH,THE LORAIN NATIONAL BANK,OH,1995-11-29,1996,9,1.0,0,0,1,0,N,N,1996-01-31,147230.0,$0.00 ,1,No
c9bc5bb19a7,5688654002,L2 MARKETING RESEARCH LTD,DAYTON,OH,JPMORGAN CHASE BANK NATL ASSOC,IL,2002-09-13,2002,2,1.0,18,2,1,1,Y,N,2002-11-30,141472.0,$0.00 ,0,No
daba829d837,7455844009,RJD TRANSPORT,FRESNO,OH,"PNC BANK, NATIONAL ASSOCIATION",DE,2004-05-20,2004,1,2.0,1,1,1,2,N,N,2004-07-31,24000.0,$0.00 ,0,No
3d088c2f231,9784004004,NETWORK9 LLC,COLUMBUS,OH,FIRST MERCHANTS BANK NATL ASSO,IN,2006-01-26,2006,12,1.0,6,12,1,1,N,N,2006-01-31,50000.0,$0.00 ,1,No
a9e010c836b,1219165003,COLUMBIA STEEL AND WIRE INC.,CLEVELAND,OH,CITIZENS BANK NATL ASSOC,RI,2005-03-07,2005,1,1.0,1,2,1,1,Y,N,2005-03-31,163809.0,$0.00 ,1,No
0c7d1d6a79c,3532193004,"JAKAB & WEBSTER, INC.",DAYTON,OH,"PNC BANK, NATIONAL ASSOCIATION",OH,1989-09-19,1989,3,2.0,0,0,1,0,N,N,1990-01-31,85000.0,$0.00 ,1,No
c00ce015457,3372963010,MIDWEST SEAFOODS INC,SPRINGBORO,OH,CERTIFIED DEVEL CORP - WARREN,OH,1989-01-24,1989,31,1.0,12,19,0,0,N,N,1990-07-11,166000.0,$0.00 ,1,No
d6f210c8b19,2063355009,"Elite Satellite & Electronics,",Dover,OH,THE HUNTINGTON NATIONAL BANK,OH,2006-10-11,2007,0,1.0,0,0,0,1,N,N,2006-10-31,25000.0,$0.00 ,0,No
d0e674e610d,3360953010,LIFETIME ELECTRONICS,TOLEDO,OH,THE HUNTINGTON NATIONAL BANK,OH,1989-01-04,1989,4,1.0,0,0,0,0,N,N,1989-04-30,175000.0,$0.00 ,1,No
